LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:15,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-10-08 19:35:16,1900-01-00 00:00:00,IsiBocks,44:4E:6D:D0:A3:95,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
